NO,시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세금(만원),층,건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원)
4623,경기도 용인시수지구 성복동,789,789,0,성복역 롯데캐슬 골드타운,월세,30.89,202402,25,"2,000",85,22,2019, ,202402~202502,갱신,사용,"2,000",81
4624,경기도 용인시수지구 성복동,789,789,0,성복역 롯데캐슬 골드타운,월세,30.89,202402,1,"1,000",110,16,2019, ,202404~202503,갱신,-,"1,000",110
4625,경기도 용인시수지구 성복동,789,789,0,성복역 롯데캐슬 골드타운,전세,30.89,202402,2,"26,000",0,8,2019, ,202402~202602,갱신,-,"26,000",0
4626,경기도 용인시수지구 성복동,789,789,0,성복역 롯데캐슬 골드타운,월세,69.13,202402,24,"20,000",100,14,2019, ,202404~202604,신규,-,,
4627,경기도 용인시수지구 성복동,789,789,0,성복역 롯데캐슬 골드타운,월세,30.89,202402,20,"1,000",99,20,2019, ,202402~202502,갱신,-,"1,000",94
4628,충청북도 청주서원구 분평동,1425,1425,0,THE STYLE,월세,37.3,202402,19,500,40,5,2005,1순환로 1059,202402~202602,신규,-,,
4629,충청남도 천안시서북구 차암동,435,435,0,천안비즈타워,월세,15.52,202402,22,300,35,8,2015,3공단6로 58-8,202402~202502,신규,-,,
4630,충청남도 보령시 궁촌동,352-1,352,1,모던 오피스텔,전세,33.79,202402,2,"7,000",0,3,2022,천변남길 22-23,202402~202602,신규,-,,
4631,충청남도 보령시 궁촌동,355-1,355,1,트윈스1,월세,35.37,202402,8,500,48,2,2015, ,202402~202502,신규,-,,
4632,충청남도 당진시 수청동,999,999,0,-999,월세,49.46,202402,19,"2,000",45,10,2011,당진중앙2로 447,202402~202502,신규,-,,
4633,충청남도 당진시 수청동,999,999,0,-999,월세,42.61,202402,17,500,53,13,2011,당진중앙2로 447,202402~202502,신규,-,,
4634,충청남도 당진시 수청동,999,999,0,-999,월세,48.41,202402,16,"1,000",55,12,2011,당진중앙2로 447,202402~202502,신규,-,,
4635,충청남도 당진시 수청동,999,999,0,-999,월세,49.8,202402,16,500,55,15,2011,당진중앙2로 447,202402~202502,신규,-,,
4636,경상남도 거제시 옥포동,536-8,536,8,신화더블루,월세,55.76,202402,17,300,45,3,2016,옥포대첩로 22,202402~202502,신규,-,,
4637,경상남도 거제시 옥포동,1955,1955,0,V1타워,월세,36.08,202402,1,"5,000",10,4,2022,옥포로2길 19,-,-,-,,
4638,경상남도 거제시 옥포동,529-9,529,9,에이원오피스텔,월세,42.57,202402,21,500,40,10,2015,옥포대첩로 25,202402~202502,신규,-,,
4639,경상남도 거제시 옥포동,529-14,529,14,보광 SANCTUARY 3차,월세,38.3,202402,23,300,40,10,2016,옥포대첩로 17,202402~202602,신규,-,,
4640,경상남도 거제시 옥포동,525-4,525,4,대교푸르름Ⅱ,월세,46.12,202402,21,300,32,3,2014,옥포로21길 7,202401~202408,갱신,사용,300,30
4641,경상남도 거제시 옥포동,529-14,529,14,보광 SANCTUARY 3차,월세,38.3,202402,22,300,38,11,2016,옥포대첩로 17,202402~202502,신규,-,,
4642,경상남도 거제시 옥포동,536-8,536,8,신화더블루,전세,35.91,202402,7,"5,100",0,20,2016,옥포대첩로 22,-,-,-,,
4643,경상남도 거제시 옥포동,529-14,529,14,보광 SANCTUARY 3차,월세,38.3,202402,21,300,35,13,2016,옥포대첩로 17,202402~202502,신규,-,,
4644,경상남도 거제시 옥포동,525-4,525,4,대교푸르름Ⅱ,월세,46.12,202402,13,200,38,6,2014,옥포로21길 7,202402~202502,신규,-,,
4645,경상남도 거제시 옥포동,529-9,529,9,에이원오피스텔,월세,51.54,202402,20,300,40,3,2015,옥포대첩로 25,202402~202502,신규,-,,
4646,경상남도 거제시 옥포동,529-9,529,9,에이원오피스텔,전세,41.51,202402,8,"7,800",0,13,2015,옥포대첩로 25,202402~202602,신규,-,,
4647,서울특별시 성동구 행당동,287-15,287,15,왕십리역이스타빌,월세,26.01,202402,3,"18,000",20,8,2006,왕십리로 309,202402~202502,신규,-,,
4648,서울특별시 성동구 행당동,292-28,292,28,1동,월세,28.79,202402,6,"3,000",54,5,2020,왕십리로21길 13-22,202402~202602,신규,-,,
4649,서울특별시 성동구 행당동,293-8,293,8,K TOWER 2,월세,21.78,202402,20,"1,000",66,3,2018,왕십리로21가길 12,202402~202502,신규,-,,
4650,서울특별시 광진구 화양동,21-20,21,20,광진캠퍼스시티,월세,16.08,202402,14,"1,000",65,8,2017, ,202402~202502,신규,-,,
4651,서울특별시 광진구 화양동,111-102,111,102,아스하임,월세,17.8,202402,13,"2,000",85,7,2018,광나루로 382,202402~202602,신규,-,,
4652,서울특별시 광진구 화양동,09월 18일,18,9,화양 디펠리체,월세,20.42,202402,6,"1,000",80,15,2019,광나루로 358,202402~202502,신규,-,,
4653,서울특별시 광진구 화양동,21-20,21,20,광진캠퍼스시티,전세,16.08,202402,17,"13,000",0,13,2017, ,202402~202602,신규,-,,
4654,서울특별시 광진구 화양동,111-75,111,75,정익제이타워3차,월세,16.94,202402,24,"1,000",100,10,2022,능동로19길 7-13,202402~202602,신규,-,,
4655,서울특별시 광진구 화양동,527,527,0,KCC파크타운,월세,25.79,202402,16,"1,000",75,11,2005,광나루로 410,202402~202502,신규,-,,
4656,서울특별시 광진구 화양동,21-20,21,20,광진캠퍼스시티,월세,16.08,202402,13,"1,000",63,16,2017, ,202402~202502,신규,-,,
4657,서울특별시 광진구 화양동,527,527,0,KCC파크타운,월세,25.79,202402,17,"15,000",30,3,2005,광나루로 410,202402~202602,신규,-,,
4658,서울특별시 광진구 화양동,09월 18일,18,9,화양 디펠리체,월세,20.42,202402,6,"1,000",80,13,2019,광나루로 358,202402~202502,갱신,-,"1,000",78
4659,서울특별시 광진구 화양동,111-102,111,102,아스하임,월세,17.8,202402,27,"1,000",79,6,2018,광나루로 382,202403~202503,갱신,-,"1,000",75
4660,서울특별시 광진구 화양동,21-22,21,22,케이타워 오피스텔 B,월세,18.85,202402,27,"4,000",53,7,2013,동일로30길 23,202402~202502,갱신,-,"4,000",50
4661,서울특별시 광진구 화양동,111-37,111,37,정익제이타워2차102동,월세,15.67,202402,26,"1,000",110,8,2022,광나루로18길 15,202402~202602,신규,-,,
4662,서울특별시 광진구 화양동,174,174,0,건대 트레비앙 오피스텔,월세,17.46,202402,17,"10,000",60,7,2023,광나루로 374,202402~202502,신규,-,,
4663,서울특별시 광진구 화양동,111-37,111,37,정익제이타워2차102동,월세,15.67,202402,23,"1,000",90,5,2022,광나루로18길 15,202402~202502,신규,-,,
4664,서울특별시 광진구 화양동,21-20,21,20,광진캠퍼스시티,월세,17.49,202402,1,"1,000",70,12,2017, ,202402~202502,신규,-,,
4665,서울특별시 광진구 화양동,17-16,17,16,아스하임,월세,18.83,202402,1,"1,000",77,3,2016,군자로 43,202402~202602,신규,-,,
4666,서울특별시 광진구 화양동,21-22,21,22,케이타워 오피스텔 B,월세,18.85,202402,23,"9,500",14,7,2013,동일로30길 23,202402~202502,갱신,-,"9,500",12
4667,서울특별시 광진구 화양동,05월 20일,20,5,광진안틸리아,전세,34.07,202402,8,"30,000",0,6,2020,광나루로12길 7,202402~202410,갱신,-,"30,000",0
4668,서울특별시 광진구 화양동,132-75,132,75,엘리시안파크,월세,16.84,202402,2,"13,000",30,5,2015,군자로 46,202403~202603,신규,-,,
4669,서울특별시 광진구 화양동,111-12,111,12,빌리브 인테라스,전세,16.88,202402,2,"25,000",0,17,2021,능동로 172,202402~202602,신규,-,,
4670,서울특별시 광진구 화양동,111-73,111,73,BLUE SKY,월세,19.36,202402,7,"1,000",55,8,2018,능동로19길 23,202402~202602,신규,-,,
4671,서울특별시 광진구 화양동,21-20,21,20,광진캠퍼스시티,월세,16.08,202402,15,"1,000",65,9,2017, ,202402~202502,신규,-,,
4672,서울특별시 광진구 화양동,193,193,0,하이뷰오피스텔,월세,18.57,202402,28,"13,000",45,13,2020,광나루로 386,202404~202604,신규,-,,
4673,서울특별시 광진구 화양동,Dec-49,49,12,글로벌시티,월세,20.61,202402,28,"2,000",56,3,2003,아차산로 205,202403~202602,신규,-,,
4674,서울특별시 광진구 화양동,111-37,111,37,정익제이타워2차102동,월세,15.67,202402,24,"1,000",95,2,2022,광나루로18길 15,202402~202602,신규,-,,
4675,서울특별시 광진구 화양동,111-88,111,88,신원리브웰 화양동 주상복합,월세,15.27,202402,3,"15,000",30,9,2019,능동로 170,202402~202602,신규,-,,
4676,서울특별시 광진구 화양동,09월 18일,18,9,화양 디펠리체,월세,20.28,202402,5,"1,000",80,13,2019,광나루로 358,202402~202502,갱신,-,"6,000",54
4677,서울특별시 광진구 화양동,09월 18일,18,9,화양 디펠리체,전세,20.45,202402,1,"18,000",0,5,2019,광나루로 358,202402~202602,신규,-,,
4678,서울특별시 광진구 화양동,193,193,0,하이뷰오피스텔,전세,18.57,202402,6,"23,625",0,19,2020,광나루로 386,202402~202602,신규,-,,
4679,서울특별시 광진구 화양동,21-23,21,23,케이타워 오피스텔 A,월세,19.78,202402,6,"1,000",65,5,2013,광나루로14길 8,202402~202602,갱신,-,"1,000",60
4680,서울특별시 광진구 화양동,94-13,94,13,엘리시아1차,전세,15.05,202402,6,"18,000",0,6,2021,광나루로20길 36-3,202402~202602,신규,-,,
4681,서울특별시 광진구 화양동,111-89,111,89,(111-89),월세,17.48,202402,19,"1,000",90,3,2021,광나루로20길 34,202402~202502,신규,-,,
4682,서울특별시 광진구 화양동,193,193,0,하이뷰오피스텔,전세,18.57,202402,26,"23,000",0,12,2020,광나루로 386,202403~202603,신규,-,,
4683,서울특별시 광진구 화양동,21-20,21,20,광진캠퍼스시티,월세,17.49,202402,16,"12,000",15,4,2017, ,202403~202603,신규,-,,
4684,서울특별시 광진구 화양동,111-22,111,22,정익제이타워,월세,17.1,202402,19,"5,000",60,6,2016,능동로19길 7-10,202402~202502,신규,-,,
4685,서울특별시 광진구 화양동,132-75,132,75,엘리시안파크,월세,15.72,202402,14,"1,000",75,7,2015,군자로 46,202402~202602,신규,-,,
4686,서울특별시 동대문구 청량리동,235-6,235,6,힐스테이트 청량리역,월세,21.2,202402,6,"1,000",79,7,2023,왕산로 239,202404~202503,신규,-,,
4687,서울특별시 동대문구 청량리동,02월 07일,2,7,(2-7),전세,20.3,202402,14,"12,100",0,7,2012,왕산로 295,202403~202603,신규,-,,
4688,서울특별시 동대문구 청량리동,235-6,235,6,힐스테이트 청량리역,월세,21.2,202402,7,"5,000",77,16,2023,왕산로 239,202402~202502,신규,-,,
4689,서울특별시 동대문구 청량리동,675,675,0,포레스타,월세,19.19,202402,28,"2,000",85,16,2022,약령시로 125,202402~202502,신규,-,,
4690,서울특별시 동대문구 청량리동,675,675,0,포레스타,월세,19.19,202402,23,"2,000",80,16,2022,약령시로 125,202402~202502,신규,-,,
4691,서울특별시 동대문구 청량리동,235-6,235,6,힐스테이트 청량리역,전세,44.78,202402,15,"40,000",0,19,2023,왕산로 239,202402~202602,신규,-,,
4692,서울특별시 동대문구 청량리동,235-6,235,6,힐스테이트 청량리역,월세,21.2,202402,16,"5,000",75,7,2023,왕산로 239,202402~202502,신규,-,,
4693,서울특별시 동대문구 청량리동,235-6,235,6,힐스테이트 청량리역,월세,21.2,202402,22,"1,000",84,6,2023,왕산로 239,202403~202503,신규,-,,
4694,서울특별시 동대문구 청량리동,235-6,235,6,힐스테이트 청량리역,월세,21.2,202402,22,"1,000",78,5,2023,왕산로 239,202404~202504,신규,-,,
4695,서울특별시 동대문구 청량리동,675,675,0,포레스타,월세,19.19,202402,8,"1,000",80,5,2022,약령시로 125,202402~202502,신규,-,,
4696,서울특별시 동대문구 청량리동,235-6,235,6,힐스테이트 청량리역,월세,21.2,202402,3,"1,000",100,19,2023,왕산로 239,202402~202502,신규,-,,
4697,서울특별시 동대문구 청량리동,235-6,235,6,힐스테이트 청량리역,월세,21.2,202402,17,"1,000",100,12,2023,왕산로 239,202402~202502,신규,-,,
4698,서울특별시 동대문구 청량리동,235-6,235,6,힐스테이트 청량리역,월세,21.2,202402,16,"3,000",80,15,2023,왕산로 239,202404~202504,갱신,-,"3,000",80
4699,서울특별시 동대문구 청량리동,02월 07일,2,7,(2-7),월세,24.84,202402,19,"1,000",60,9,2012,왕산로 295,202402~202502,신규,-,,
4700,서울특별시 동대문구 청량리동,235-6,235,6,힐스테이트 청량리역,월세,21.2,202402,2,"1,000",90,15,2023,왕산로 239,202402~202601,신규,-,,
4701,서울특별시 동대문구 청량리동,235-6,235,6,힐스테이트 청량리역,전세,21.2,202402,17,"20,000",0,15,2023,왕산로 239,202403~202603,신규,-,,
4702,서울특별시 동대문구 청량리동,675,675,0,포레스타,월세,19.19,202402,24,"3,000",75,12,2022,약령시로 125,202402~202502,신규,-,,
4703,서울특별시 동대문구 청량리동,02월 07일,2,7,(2-7),월세,24.84,202402,19,"1,000",60,9,2012,왕산로 295,202402~202502,신규,-,,
4704,서울특별시 동대문구 청량리동,235-6,235,6,힐스테이트 청량리역,월세,21.2,202402,19,"5,500",75,9,2023,왕산로 239,202402~202602,신규,-,,
4705,서울특별시 동대문구 청량리동,675,675,0,포레스타,월세,19.19,202402,12,"5,000",60,11,2022,약령시로 125,202402~202502,신규,-,,
4706,서울특별시 동대문구 청량리동,235-6,235,6,힐스테이트 청량리역,월세,21.2,202402,27,"1,000",90,14,2023,왕산로 239,202403~202503,신규,-,,
4707,서울특별시 동대문구 청량리동,235-6,235,6,힐스테이트 청량리역,월세,21.2,202402,1,"6,000",85,9,2023,왕산로 239,202402~202502,신규,-,,
4708,서울특별시 도봉구 창동,621-4,621,4,노블캐슬오피스텔,월세,24.68,202402,5,"1,000",45,3,2003,도봉로110길 58,-,-,-,,
4709,서울특별시 도봉구 창동,715-38,715,38,(715-38),월세,63.48,202402,1,"1,000",140,3,2023,도봉로 568-35,202402~202602,신규,-,,
4710,서울특별시 도봉구 창동,715-38,715,38,(715-38),월세,58.5,202402,2,"1,000",140,3,2023,도봉로 568-35,202403~202603,신규,-,,
4711,서울특별시 도봉구 창동,135-28,135,28,창동 SR스타빌,월세,28.5,202402,2,500,50,6,2003,노해로63길 84-9,202403~202503,신규,-,,
4712,서울특별시 도봉구 창동,607-8,607,8,한원힐트리움_NK,월세,33.79,202402,23,"2,000",100,10,2022,덕릉로59라길 54,202402~202502,신규,-,,
4713,서울특별시 도봉구 창동,135-28,135,28,창동 SR스타빌,월세,28.5,202402,6,"1,000",50,9,2003,노해로63길 84-9,202402~202502,신규,-,,
4714,서울특별시 도봉구 창동,603-5,603,5,우성하우스빌,전세,75.27,202402,13,"28,640",0,3,2009,덕릉로59나길 30,202402~202602,갱신,-,"29,000",0
4715,서울특별시 도봉구 창동,630-10,630,10,창동 북한산드림시티 2차,전세,28.05,202402,5,"23,000",0,6,2020,도봉로110라길 70-4,-,-,-,,
4716,서울특별시 도봉구 창동,674-35,674,35,아트리움,전세,74.86,202402,21,"36,500",0,2,2021,도봉로110길 74-6,202403~202603,갱신,-,"43,000",0
4717,서울특별시 도봉구 창동,135-28,135,28,창동 SR스타빌,월세,33.75,202402,23,500,55,7,2003,노해로63길 84-9,202402~202502,신규,-,,
4718,서울특별시 도봉구 창동,338,338,0,창동신원리베르텔,월세,36.1,202402,9,500,66,9,2003,노해로 341,202402~202502,신규,-,,
4719,서울특별시 도봉구 창동,628-15,628,15,창동 노빌리티 캐슬 (Nobility Castle),월세,29.91,202402,8,"1,000",100,6,2022,도봉로104길 49-14,202402~202502,신규,-,,
4720,서울특별시 도봉구 창동,650-32,650,32,야베스오피스텔,월세,53.92,202402,23,"8,000",35,3,2015, ,202402~202602,갱신,사용,"13,000",0
4721,서울특별시 도봉구 창동,181-46,181,46,플러스 오피스텔,월세,41.18,202402,8,"1,000",55,5,2003,도봉로136길 80,202402~202502,신규,-,,
4722,서울특별시 도봉구 창동,603-5,603,5,우성하우스빌,전세,75.27,202402,13,"30,000",0,3,2009,덕릉로59나길 30,202402~202602,갱신,-,"29,000",0
4723,서울특별시 도봉구 창동,623-6,623,6,북한산 파크,월세,28.83,202402,15,"1,000",90,3,2018,도봉로106길 71,202402~202602,신규,-,,
4724,서울특별시 도봉구 창동,338,338,0,창동신원리베르텔,월세,37.31,202402,13,"1,000",60,12,2003,노해로 341,202402~202502,신규,-,,
4725,서울특별시 도봉구 창동,607-8,607,8,한원힐트리움_NK,월세,35.24,202402,28,"3,000",90,3,2022,덕릉로59라길 54,202403~202503,신규,-,,
4726,서울특별시 도봉구 창동,181-46,181,46,플러스 오피스텔,전세,41.18,202402,2,"8,680",0,3,2003,도봉로136길 80,202402~202602,신규,-,,
4727,서울특별시 도봉구 창동,647-1,647,1,북한산현대홈시티,전세,61.57,202402,3,"29,000",0,5,2005,도봉로106길 22,202403~202603,신규,-,,
4728,서울특별시 도봉구 창동,01월 28일,1,28,씨드큐브 창동,월세,26.77,202402,5,"2,000",68,37,2023,마들로13길 61,202402~202602,신규,-,,
4729,서울특별시 은평구 응암동,599-1,599,1,동건타워,전세,17.94,202402,4,"19,000",0,8,2022,응암로13길 11,202403~202603,신규,-,,
4730,서울특별시 은평구 응암동,427-42,427,42,응암하이빌,전세,22.2,202402,5,"8,000",0,3,2003,응암로 262,202403~202603,신규,-,,
4731,서울특별시 은평구 응암동,116-12,116,12,리치스페이스,전세,18.81,202402,3,"17,900",0,9,2021, ,202403~202603,신규,-,,
